id,url,q3,perceived,primary_topic,secondary_topic,democrat_vote,republican_vote,Bias
18675,http://www.washingtonpost.com/politics/court-says-obama-exceeded-authority-in-making-appointments/2013/01/25/b7e1b692-6713-11e2-9e1b-07db1d2ccd5b_story.html,News,1,None,None,SomewhatNegative,Neutral,1
18676,http://politicalticker.blogs.cnn.com/2013/05/25/senator-warns-60-votes-not-secured-for-immigration-reform/,News,1,None,None,Neutral,Neutral,0
18677,http://www.washingtonpost.com/politics/obama-may-be-a-rare-ex-president-who-stays-in-washington/2013/11/29/81ba049c-5912-11e3-8304-caf30787c0a9_story.html,other,0,None,None,Neutral,Neutral,0
18678,"http://www.chicagotribune.com/news/local/ct-met-speed-limit-confusion-20131019,0,7800049.story",other,0,None,None,Neutral,Neutral,0
18679,http://www.nytimes.com/2013/09/12/nyregion/in-quinns-loss-questions-about-role-of-gender-and-sexuality.html,Opinion,1,None,None,Neutral,Neutral,0
18680,"http://www.chicagotribune.com/news/local/breaking/chi-waukegan-police-chief-robert-kerkorian-resigns-after-false-military-claims-20130701,0,6174857.story",News,1,None,None,Neutral,Neutral,0
18681,http://sportsillustrated.cnn.com/college-football/news/20131123/lsu-tigers-texas-am-aggies/,other,0,None,None,Neutral,Neutral,0
18682,http://www.reuters.com/article/2013/03/22/us-usa-quantico-lockdown-idUSBRE92L05N20130322,other,0,None,None,Neutral,Neutral,0
18683,http://ph.news.yahoo.com/-bejeweled--keeps-enrile-busy-amid-senate-inquiry-080615383.html,News,0,None,None,Neutral,Neutral,0
18684,http://politicalticker.blogs.cnn.com/2013/08/11/biden-headed-to-iowa-for-high-profile-steak-fry/,News,0,None,None,Neutral,Neutral,0
18685,http://www.nytimes.com/2013/11/18/business/extension-of-benefits-for-jobless-is-set-to-end.html,News,1,None,None,Neutral,Neutral,0
18686,http://www.breitbart.com/Big-Government/2013/02/08/Rove-s-Claim-He-Was-Director-of-the-Texas-Campaign-for-Reagan-in-1980-Debunked-by-Texas-Campaign-Manager,News,1,None,None,Neutral,SomewhatPositive,1
18687,http://www.huffingtonpost.com/2013/09/21/george-soros-weds_n_3968579.html,other,0,None,None,Neutral,Neutral,0
18688,http://www.washingtonpost.com/politics/some-tea-party-congressmen-find-signs-of-political-backlash-at-home/2013/10/06/d13d698a-2d27-11e3-b139-029811dbb57f_story.html,News,1,None,None,Neutral,SomewhatNegative,-1
18689,http://www.bbc.co.uk/news/technology-24284277,News,0,None,None,Neutral,Neutral,0
18690,http://usnews.nbcnews.com/_news/2013/07/30/19775899-court-upholds-ruling-striking-down-nycs-ban-on-large-sugary-drinks,News,0,None,None,Neutral,SomewhatNegative,-1
18691,http://www.bbc.co.uk/news/world-us-canada-24663213,News,1,None,None,Neutral,Neutral,0
18692,http://usnews.nbcnews.com/_news/2013/12/08/21821339-shockingly-racist-sign-about-chiefs-redskins-brings-restaurant-apology,News,0,None,None,Neutral,Neutral,0
18693,http://www.breitbart.com/Big-Government/2013/11/06/Good-Day-for-Prayer-at-Supreme-Court,News,0,None,None,Neutral,Neutral,0
18694,http://www.breitbart.com/Big-Government/2013/04/29/Exclusive-Immigration-bill-would-load-immediate-fiscal-burden-onto-state-local-governments-by-allowing-illegal-immigrants-onto-welfare,News,0,None,None,Negative,Neutral,2
18695,"http://www.chicagotribune.com/news/local/breaking/chi-michelle-obama-hadiya-pendleton-funeral-20130207,0,3884691.story",News,0,None,None,Neutral,Neutral,0
18696,http://www.bbc.co.uk/news/uk-politics-24046094,News,0,None,None,Negative,SomewhatPositive,3
18697,http://www.huffingtonpost.com/2013/12/25/obama-christmas-address_n_4500978.html,other,1,None,None,Positive,Neutral,-2
18698,http://www.washingtonpost.com/wp-dyn/content/article/2010/11/05/AR2010110502725.html,other,0,None,None,Neutral,Neutral,0
18699,http://www.dailykos.com/story/2013/07/19/1224868/--I-Wanted-My-Guns-Back-I-Just-Wanted-Them-Back-So-Bad,other,1,None,None,Neutral,Neutral,0
18700,http://politicalticker.blogs.cnn.com/2013/04/11/jay-c-rips-jay-z/,News,1,None,None,Neutral,Neutral,0
18701,http://www.usatoday.com/story/news/nation/2013/02/02/newtown-shooting-funeral-directors/1886537/,other,1,None,None,Neutral,Neutral,0
18702,"http://www.chicagotribune.com/classified/automotive/ct-met-getting-around-0722-20130722,0,3585944.column",News,0,None,None,Neutral,Neutral,0
18703,http://www.washingtonpost.com/opinions/george-f-will-what-obama-and-the-tea-party-share/2013/10/18/c4243830-376f-11e3-ae46-e4248e75c8ea_story.html,Opinion,0,None,None,SomewhatNegative,SomewhatNegative,0
18704,http://video.foxnews.com/v/2727772844001/questions-raised-over-use-of-fund-to-enforce-slimdown/,Opinion,1,None,None,Neutral,Neutral,0
18705,http://politicalticker.blogs.cnn.com/2013/03/14/george-h-w-bush-and-the-flash-mob/,other,1,None,None,Neutral,Neutral,0
18706,http://www.dailykos.com/story/2013/07/10/1222488/-NY-Times-Editorial-Board-The-Decline-of-North-Carolina,News,1,None,None,Neutral,Negative,-2
18707,http://www.huffingtonpost.com/2013/06/04/grupo-modelo-deal-anheuser-busch_n_3385566.html,other,0,None,None,SomewhatNegative,Neutral,1
18708,http://www.nbcnews.com/science/ahoy-mateys-federal-government-stop-printing-nautical-charts-8C11443555,other,1,None,None,Neutral,Neutral,0
18709,http://www.dailykos.com/story/2013/09/08/1236867/-Sunday-Talk-Mad-Libs-IV,Opinion,1,None,None,SomewhatNegative,Neutral,1
18710,"http://www.latimes.com/nation/la-na-immigration-gop-20131130,0,3679179.story",News,1,None,None,Neutral,SomewhatNegative,-1
18711,http://online.wsj.com/article/SB10001424127887323741004578416821313987276.html,Opinion,0,None,None,SomewhatNegative,Neutral,1
18712,"http://www.latimes.com/business/technology/la-fi-tn-silicon-valley-tim-draper-split-california-20131221,0,255720.story",News,1,None,None,Neutral,Neutral,0
18713,http://www.foxnews.com/politics/2013/05/06/bill-richardson-cruz-should-not-be-defined-as-hispanic/,News,1,None,None,Neutral,SomewhatNegative,-1
18714,http://politicalticker.blogs.cnn.com/2013/03/12/christie-defends-wife-against-sandy-relief-criticism/,News,1,None,None,Neutral,Negative,-2
18715,"http://www.latimes.com/local/la-me-legislature-20130914,0,4409132.story",News,1,None,None,Neutral,Neutral,0
18716,http://usnews.nbcnews.com/_news/2013/06/03/18722878-supreme-court-upholds-dna-swabbing-of-people-under-arrest,News,1,None,None,Neutral,Neutral,0
18717,http://news.yahoo.com/obama-exhorts-good-deeds-morehouse-graduates-160712553.html,other,1,None,None,Positive,Neutral,-2
18718,http://www.dailykos.com/story/2013/12/18/1263592/-Jon-Stewart-shows-how-INSANE-the-Tea-Party-has-become,Opinion,1,None,None,Neutral,Negative,-2
18719,http://www.cnn.com/2013/09/28/us/arizona-firefighters-report/index.html,other,1,None,None,Neutral,Neutral,0
18720,http://www.washingtonpost.com/blogs/answer-sheet/wp/2013/05/26/why-memorial-day-is-confused-with-veterans-day/,other,0,None,None,Neutral,Neutral,0
18721,http://www.nytimes.com/2013/08/22/opinion/collins-rocks-in-space.html,Opinion,0,None,None,SomewhatNegative,Neutral,1
18722,"http://www.chicagotribune.com/news/local/ct-met-metra-ohalloran-0721-20130721,0,1811905.story",News,1,None,None,Neutral,Neutral,0
18723,http://www.usatoday.com/story/news/politics/2013/05/09/immigration-amendments-gang-of-eight/2147119/,Opinion,1,None,None,Neutral,Neutral,0
18724,http://www.huffingtonpost.com/2013/07/10/gretchen-carlson-fox-friends_n_3575116.html,other,1,None,None,Neutral,Neutral,0
18725,http://www.huffingtonpost.com/2013/07/05/playboy-marfa-_n_3550730.html,News,1,None,None,Neutral,Neutral,0
18726,http://www.huffingtonpost.com/2013/06/18/michelle-obama-ireland-trip_n_3461129.html,other,1,None,None,Neutral,Neutral,0
18727,http://www.huffingtonpost.com/2013/08/19/ted-cruz-birth-certificate_n_3779105.html,other,1,None,None,Neutral,Neutral,0
18728,http://www.dailykos.com/story/2013/12/01/1259105/-Sunday-Talk-The-truth-is-out-there,other,1,None,None,Neutral,Neutral,0
18729,"http://www.chicagotribune.com/news/local/breaking/chi-secretary-of-state-to-visit-fallen-diplomat-killed-in-afghanistan-20130415,0,2415931.story",News,1,None,None,Neutral,Neutral,0
18730,http://www.huffingtonpost.com/2013/01/21/kelly-clarkson-inauguration-my-country-tis-of-thee_n_2520391.html,other,1,None,None,Neutral,Neutral,0
18731,http://politicalticker.blogs.cnn.com/2013/07/29/obama-hillary-clinton-sitting-down-to-lunch/,News,1,None,None,SomewhatPositive,Neutral,-1
18732,http://thecaucus.blogs.nytimes.com/2013/03/06/rand-paul-filibusters-brennan-nomination/,News,1,None,None,Neutral,SomewhatNegative,-1
18733,http://www.cnn.com/2013/08/12/politics/missouri-obama-rodeo,News,1,None,None,Neutral,Neutral,0
18734,http://www.usatoday.com/story/money/business/2013/11/01/judge-clears-way-for-domestic-horse-slaughter/3360471/,other,0,None,None,Neutral,Neutral,0
18735,http://online.wsj.com/article/SB10001424052702304713704579091380122734934.html,other,1,None,None,Neutral,Neutral,0
18736,http://firstread.nbcnews.com/_news/2013/07/05/19304066-white-house-hails-june-jobs-report-gop-searches-for-flaws,Opinion,0,None,None,Positive,Negative,-4
18737,"http://www.latimes.com/local/lanow/la-me-ln-anchorwoman-who-read-racist-pilot-names-serious-mistakes-made-20130713,0,4022772.story",other,0,None,None,Neutral,Neutral,0
18738,"http://www.chicagotribune.com/business/sns-rt-us-enron-skilling-sentencingbre933196-20130404,0,5977369.story",other,1,None,None,Neutral,Neutral,0
18739,http://news.yahoo.com/immigration-group-twists-ryan-words-192300467.html,News,0,None,None,Neutral,SomewhatNegative,-1
18740,http://firstread.nbcnews.com/_news/2013/05/05/18068287-sanford-challenges-questions-with-spontaneous-poll-of-women,other,1,None,None,Neutral,Neutral,0
18741,http://www.washingtonpost.com/national/health-science/depression-and-possible-dementia-masked-the-real-problem/2013/12/20/b9a91ad6-4f09-11e3-ac54-aa84301ced81_story.html,other,1,None,None,Neutral,Neutral,0
18742,http://www.breitbart.com/Big-Journalism/2013/11/12/Horowitz-blasts-left-Heritage,Opinion,0,None,None,Negative,SomewhatNegative,1
18743,http://politicalticker.blogs.cnn.com/2013/07/11/jay-z-says-he-texts-with-obama/,other,0,None,None,Neutral,Neutral,0
18744,http://www.dailykos.com/story/2013/04/08/1200171/-Westboro-Baptist-Church-to-Protest-at-Roger-Ebert-s-Funeral,other,0,None,None,Neutral,Neutral,0
18745,http://www.nytimes.com/2013/06/04/business/connecticut-approves-qualified-genetic-labeling.html,other,1,None,None,Neutral,Neutral,0
18746,http://www.foxnews.com/tech/2013/12/05/why-obama-cant-use-iphone/,other,1,None,None,Neutral,Neutral,0
18747,http://www.nytimes.com/2013/09/18/arts/music/patriarch-tikhon-choir-nurtures-sounds-of-the-orthodox-church.html,other,1,None,None,Neutral,Neutral,0
18748,"http://www.latimes.com/entertainment/gossip/la-et-mg-kellie-picker-christmas-afghanistan-uso-tour-20131226,0,7996820.story",other,1,None,None,Neutral,Neutral,0
18749,http://www.usatoday.com/story/life/movies/2013/06/26/white-house-down-review/2367077/,other,1,None,None,Neutral,Neutral,0
18750,http://www.breitbart.com/Big-Government/2013/06/15/Meese-Rove-off-the-mark-on-86-amnesty,Opinion,0,None,None,Neutral,SomewhatNegative,-1
18751,http://www.reuters.com/article/2013/07/20/us-helenthomas-idUSBRE96J05K20130720,other,0,None,None,Neutral,Neutral,0
18752,http://www.usatoday.com/story/news/nation/2013/07/31/michigan-college-president-calls-minorities-dark-ones/2605723/,other,1,None,None,Neutral,Neutral,0
18753,http://theater.nytimes.com/2013/02/17/theater/holland-taylor-plays-ann-richards-former-texas-governor.html,News,1,None,None,Neutral,Neutral,0
18754,"http://www.chicagotribune.com/news/politics/clout/chi-quinn-signs-70-mph-speed-limit-law-for-illinois-20130819,0,265971.story",other,1,None,None,Neutral,Neutral,0
18755,http://articles.washingtonpost.com/2013-02-04/lifestyle/36743427_1_michelle-obama-black-women-michaela-angela-davis,Opinion,1,None,None,Negative,Neutral,2
18756,http://www.huffingtonpost.com/2013/11/04/appeals-court-horse-slaughter_n_4215679.html,Opinion,0,None,None,Neutral,Neutral,0
18757,http://usnews.nbcnews.com/_news/2012/09/28/14139127-wolf-pack-that-killed-cattle-taken-out-by-sharpshooters,other,1,None,None,Neutral,Neutral,0
18758,http://www.nytimes.com/2013/06/17/us/as-us-plugs-border-in-arizona-crossings-shift-to-south-texas.html,News,0,None,None,Neutral,Neutral,0
18759,"http://www.latimes.com/nation/la-na-obama-dccourt-nominees-20131208,0,1041798.story",News,0,None,None,SomewhatPositive,SomewhatNegative,-2
18760,http://www.bbc.co.uk/sport/0/sailing/22494280,other,1,None,None,Neutral,Neutral,0
18761,http://news.yahoo.com/bush-cheney-friends-210240367.html,News,1,None,None,Neutral,Neutral,0
18762,http://ca.news.yahoo.com/blogs/dailybrew/florida-apologizes-canadians-driver-licence-mix-194754774.html,News,1,None,None,Neutral,Neutral,0
18763,http://www.dailykos.com/story/2013/12/17/1263300/-How-Politics-Racism-and-Facebook-Ended-My-16-Year-Friendship,other,0,None,None,Neutral,Neutral,0
18764,http://www.breitbart.com/Big-Government/2013/07/03/Thousands-of-Average-Americans-Participate-in-Picketts-Charge,other,0,None,None,Neutral,Neutral,0
18765,http://www.dailykos.com/story/2013/11/02/1252606/-GOP-Civil-War-S-t-Just-Got-Real,Opinion,0,None,None,Neutral,Negative,-2
18766,http://www.breitbart.com/Big-Journalism/2013/11/22/Exclusive-Former-Obama-Secret-Service-Agent-Cancels-Appearance-on-Bashir-s-Show-over-Palin-Remarks,News,0,None,None,Neutral,SomewhatPositive,1
18767,http://www.latimes.com/local/,other,1,None,None,Neutral,Neutral,0
18768,http://online.wsj.com/article/SB10001424127887324326504578465341038597204.html,other,0,None,None,Neutral,Neutral,0
18769,http://www.huffingtonpost.com/2013/11/21/senate-filibuster-reform_n_4316325.html,News,0,None,None,Neutral,Neutral,0
18770,http://www.huffingtonpost.com/2013/10/21/republicans-control-house_n_4135328.html,other,0,None,None,Neutral,Neutral,0
18771,http://www.huffingtonpost.com/2013/01/09/nike-trademark-case-air-force-1_n_2442133.html,other,0,None,None,Neutral,Neutral,0
18772,http://www.bbc.co.uk/schools/gcsebitesize/science/edexcel_pre_2011/electricityintheory/voltagecurrentresistancerev2.shtml,other,0,None,None,Neutral,Neutral,0
18773,http://www.huffingtonpost.com/2013/02/15/malia-obama-dating-president-daughter-going-on-dates_n_2695781.html,other,1,None,None,SomewhatPositive,Neutral,-1
18774,http://www.huffingtonpost.com/2013/07/29/william-scranton-dead-dies_n_3670987.html,other,0,None,None,Neutral,Neutral,0
18775,http://usnews.nbcnews.com/michelle-obama,other,0,None,None,Neutral,Neutral,0
18776,http://www.huffingtonpost.com/2013/04/25/bush-library-opening_n_3156183.html,other,0,None,None,Neutral,Neutral,0
18777,http://www.usatoday.com/story/news/politics/2013/10/02/obama-shutdown-boehner-mcconnell-reid-pelosi/2908083/,News,0,None,None,Neutral,Neutral,0
18778,http://www.dailykos.com/story/2013/05/26/1211862/-Once-upon-a-time-there-was-a-good-and-decent-Republican,other,0,None,None,Neutral,Neutral,0
18779,http://opinionator.blogs.nytimes.com/2013/02/13/giving-congress-information/,other,0,None,None,Neutral,Neutral,0
18780,http://politicalticker.blogs.cnn.com/2013/04/11/jay-c-rips-jay-z/,other,0,None,None,Neutral,Neutral,0
18781,http://www.breitbart.com/InstaBlog/2013/04/30/Joel-Pollak-Battles-Chris-Christie-On-Twitter-Over-Sandy-Relief-Funds,other,0,None,None,Neutral,Neutral,0
18782,http://www.huffingtonpost.com/2013/01/16/joe-scarborough-gun-control-republicans_n_2489342.html,News,1,None,None,Neutral,Neutral,0
18783,http://usnews.nbcnews.com/_news/2013/10/02/20788607-obama-exasperated-over-government-shutdown-warns-were-in-trouble,News,0,None,None,Neutral,Negative,-2
18784,http://www.usatoday.com/story/theoval/2013/12/11/obama-barack-michelle-david-cameron-helle-thorning-schmidt/3985867/,News,0,None,None,Neutral,Neutral,0
18785,http://www.huffingtonpost.com/2013/01/31/vogue-white-house-shoot-_n_2591049.html,other,0,None,None,SomewhatPositive,Neutral,-1
18786,http://www.foxnews.com/politics/2013/12/10/congressional-negotiators-reach-tentative-2-year-budget-deal/,News,0,None,None,Neutral,Neutral,0
18787,http://www.breitbart.com/Big-Journalism/2013/04/22/Media-launch-Campaign-to-kill-koch-bros-tribune-purchase,Opinion,1,None,None,Neutral,Neutral,0
18788,http://www.foxnews.com/politics/2013/04/27/senate-republicans-ask-labor-depart-about-purportedly-paying-for-labor-unions/,News,0,None,None,Neutral,SomewhatPositive,1
18789,http://www.foxnews.com/entertainment/2013/02/25/first-lady-michelle-obama-surprise-oscar-appearance-sparks-debate/,News,0,None,None,Neutral,Neutral,0
18790,http://www.nytimes.com/2013/06/14/business/media/palin-returns-to-fox-news-after-a-brief-split.html,other,0,None,None,Neutral,Neutral,0
18791,http://www.huffingtonpost.com/2013/09/19/food-stamp-cuts_n_3957509.html,News,0,None,None,Neutral,Neutral,0
18792,"http://www.chicagotribune.com/business/breaking/chi-post-office-alcohol-shipments-20130802,0,7827563.story",News,0,None,None,Neutral,Neutral,0
18793,http://www.breitbart.com/Big-Government/2013/04/06/Local-Grassroots-Leaders-to-the-RNC-Join-Us-or-Get-the-Hell-Out-of-the-Way,Opinion,1,None,None,Neutral,SomewhatNegative,-1
18794,http://www.usatoday.com/story/news/nation/2013/10/10/detroit-mayor-kwame-kilpatrick-sentencing/2958517/,News,1,None,None,Neutral,Neutral,0
18795,http://usnews.nbcnews.com/_news/2013/11/04/21310513-supreme-court-weighs-fight-over-changing-clothes-at-work,News,0,None,None,Neutral,Neutral,0
18796,http://www.cnn.com/2013/05/04/opinion/ghitis-moral-leadership/index.html,Opinion,0,None,None,Neutral,Neutral,0
18797,http://www.usatoday.com/story/news/nation/2013/08/27/detroit-big-cat-roaming/2706217/,News,1,None,None,Neutral,Neutral,0
18798,http://articles.chicagotribune.com/2010-04-18/news/ct-met-sign-language-20100416_1_american-sign-language-silent-dinners-foreign-language,other,0,None,None,Neutral,Neutral,0
18799,http://www.reuters.com/article/2013/02/05/us-usa-immigration-idUSBRE9130V620130205,News,0,None,None,Neutral,SomewhatNegative,-1
18800,http://www.dailykos.com/story/2013/08/11/1230418/-Those-Damned-Hippies-They-re-Saving-the-Post-Office,Opinion,1,None,None,Positive,Neutral,-2
18801,"http://www.latimes.com/local/lanow/la-me-ln-fire-chief-brian-cummings-retire-garcetti-20131004,0,2578619.story",other,1,None,None,Neutral,Neutral,0
